"partner","geo","values","iso2","time","type"
"Slovenia","Spain",0,"ES",2008-01-01,"incoming"
"Slovenia","Finland",0,"FI",2008-01-01,"incoming"
"Slovenia","France",1,"FR",2008-01-01,"incoming"
"Slovenia","Croatia",NA,"HR",2008-01-01,"incoming"
"Slovenia","Hungary",2,"HU",2008-01-01,"incoming"
"Slovenia","Ireland",0,"IE",2008-01-01,"incoming"
"Slovenia","Iceland",0,"IS",2008-01-01,"incoming"
"Slovenia","Italy",0,"IT",2008-01-01,"incoming"
"Slovenia","Liechtenstein",NA,"LI",2008-01-01,"incoming"
"Slovenia","Lithuania",0,"LT",2008-01-01,"incoming"
"Slovenia","Luxembourg",0,"LU",2008-01-01,"incoming"
"Slovenia","Latvia",0,"LV",2008-01-01,"incoming"
"Slovenia","Malta",0,"MT",2008-01-01,"incoming"
"Slovenia","Netherlands",0,"NL",2008-01-01,"incoming"
"Slovenia","Norway",NA,"NO",2008-01-01,"incoming"
"Slovenia","Poland",NA,"PL",2008-01-01,"incoming"
"Slovenia","Portugal",0,"PT",2008-01-01,"incoming"
"Slovenia","Romania",15,"RO",2008-01-01,"incoming"
"Slovenia","Sweden",NA,"SE",2008-01-01,"incoming"
"Slovenia","Slovenia",0,"SI",2008-01-01,"incoming"
"Slovenia","Slovakia",1,"SK",2008-01-01,"incoming"
"Slovenia","United Kingdom",1,"UK",2008-01-01,"incoming"
"Slovakia","Austria",13,"AT",2008-01-01,"incoming"
"Slovakia","Belgium",0,"BE",2008-01-01,"incoming"
"Slovakia","Bulgaria",0,"BG",2008-01-01,"incoming"
"Slovakia","Switzerland",0,"CH",2008-01-01,"incoming"
"Slovakia","Cyprus",0,"CY",2008-01-01,"incoming"
"Slovakia","Czech Republic",3,"CZ",2008-01-01,"incoming"
"Slovakia","Germany (until 1990 former territory of the FRG)",3,"DE",2008-01-01,"incoming"
"Slovakia","Denmark",NA,"DK",2008-01-01,"incoming"
"Slovakia","Estonia",0,"EE",2008-01-01,"incoming"
"Slovakia","Greece",NA,"EL",2008-01-01,"incoming"
"Slovakia","Spain",0,"ES",2008-01-01,"incoming"
"Slovakia","Finland",0,"FI",2008-01-01,"incoming"
"Slovakia","France",0,"FR",2008-01-01,"incoming"
"Slovakia","Croatia",NA,"HR",2008-01-01,"incoming"
"Slovakia","Hungary",6,"HU",2008-01-01,"incoming"
"Slovakia","Ireland",0,"IE",2008-01-01,"incoming"
"Slovakia","Iceland",0,"IS",2008-01-01,"incoming"
"Slovakia","Italy",0,"IT",2008-01-01,"incoming"
"Slovakia","Liechtenstein",NA,"LI",2008-01-01,"incoming"
"Slovakia","Lithuania",0,"LT",2008-01-01,"incoming"
"Slovakia","Luxembourg",0,"LU",2008-01-01,"incoming"
"Slovakia","Latvia",0,"LV",2008-01-01,"incoming"
"Slovakia","Malta",0,"MT",2008-01-01,"incoming"
"Slovakia","Netherlands",0,"NL",2008-01-01,"incoming"
"Slovakia","Norway",NA,"NO",2008-01-01,"incoming"
"Slovakia","Poland",NA,"PL",2008-01-01,"incoming"
"Slovakia","Portugal",0,"PT",2008-01-01,"incoming"
"Slovakia","Romania",0,"RO",2008-01-01,"incoming"
"Slovakia","Sweden",NA,"SE",2008-01-01,"incoming"
"Slovakia","Slovenia",0,"SI",2008-01-01,"incoming"
"Slovakia","Slovakia",0,"SK",2008-01-01,"incoming"
"Slovakia","United Kingdom",0,"UK",2008-01-01,"incoming"
"Total","Austria",628,"AT",2008-01-01,"incoming"
"Total","Belgium",0,"BE",2008-01-01,"incoming"
"Total","Bulgaria",43,"BG",2008-01-01,"incoming"
"Total","Switzerland",0,"CH",2008-01-01,"incoming"
"Total","Cyprus",15,"CY",2008-01-01,"incoming"
"Total","Czech Republic",217,"CZ",2008-01-01,"incoming"
"Total","Germany (until 1990 former territory of the FRG)",1270,"DE",2008-01-01,"incoming"
"Total","Denmark",NA,"DK",2008-01-01,"incoming"
"Total","Estonia",11,"EE",2008-01-01,"incoming"
"Total","Greece",NA,"EL",2008-01-01,"incoming"
"Total","Spain",89,"ES",2008-01-01,"incoming"
"Total","Finland",0,"FI",2008-01-01,"incoming"
"Total","France",989,"FR",2008-01-01,"incoming"
"Total","Croatia",NA,"HR",2008-01-01,"incoming"
"Total","Hungary",322,"HU",2008-01-01,"incoming"
"Total","Ireland",90,"IE",2008-01-01,"incoming"
"Total","Iceland",0,"IS",2008-01-01,"incoming"
"Total","Italy",996,"IT",2008-01-01,"incoming"
"Total","Liechtenstein",NA,"LI",2008-01-01,"incoming"
"Total","Lithuania",28,"LT",2008-01-01,"incoming"
"Total","Luxembourg",54,"LU",2008-01-01,"incoming"
"Total","Latvia",9,"LV",2008-01-01,"incoming"
"Total","Malta",131,"MT",2008-01-01,"incoming"
"Total","Netherlands",324,"NL",2008-01-01,"incoming"
"Total","Norway",NA,"NO",2008-01-01,"incoming"
"Total","Poland",NA,"PL",2008-01-01,"incoming"
"Total","Portugal",32,"PT",2008-01-01,"incoming"
"Total","Romania",107,"RO",2008-01-01,"incoming"
"Total","Sweden",NA,"SE",2008-01-01,"incoming"
"Total","Slovenia",57,"SI",2008-01-01,"incoming"
"Total","Slovakia",233,"SK",2008-01-01,"incoming"
"Total","United Kingdom",403,"UK",2008-01-01,"incoming"
"United Kingdom","Austria",36,"AT",2008-01-01,"incoming"
"United Kingdom","Belgium",0,"BE",2008-01-01,"incoming"
"United Kingdom","Bulgaria",5,"BG",2008-01-01,"incoming"
"United Kingdom","Switzerland",0,"CH",2008-01-01,"incoming"
"United Kingdom","Cyprus",2,"CY",2008-01-01,"incoming"
"United Kingdom","Czech Republic",8,"CZ",2008-01-01,"incoming"
"United Kingdom","Germany (until 1990 former territory of the FRG)",136,"DE",2008-01-01,"incoming"
"United Kingdom","Denmark",NA,"DK",2008-01-01,"incoming"
"United Kingdom","Estonia",0,"EE",2008-01-01,"incoming"
"United Kingdom","Greece",NA,"EL",2008-01-01,"incoming"
"United Kingdom","Spain",2,"ES",2008-01-01,"incoming"
"United Kingdom","Finland",0,"FI",2008-01-01,"incoming"
"United Kingdom","France",110,"FR",2008-01-01,"incoming"
"United Kingdom","Croatia",NA,"HR",2008-01-01,"incoming"
"United Kingdom","Hungary",9,"HU",2008-01-01,"incoming"
"United Kingdom","Ireland",44,"IE",2008-01-01,"incoming"
"United Kingdom","Iceland",0,"IS",2008-01-01,"incoming"
"United Kingdom","Italy",266,"IT",2008-01-01,"incoming"
"United Kingdom","Liechtenstein",NA,"LI",2008-01-01,"incoming"
"United Kingdom","Lithuania",0,"LT",2008-01-01,"incoming"
"United Kingdom","Luxembourg",3,"LU",2008-01-01,"incoming"
"United Kingdom","Latvia",0,"LV",2008-01-01,"incoming"
"United Kingdom","Malta",22,"MT",2008-01-01,"incoming"
"United Kingdom","Netherlands",23,"NL",2008-01-01,"incoming"
"United Kingdom","Norway",NA,"NO",2008-01-01,"incoming"
"United Kingdom","Poland",NA,"PL",2008-01-01,"incoming"
"United Kingdom","Portugal",1,"PT",2008-01-01,"incoming"
"United Kingdom","Romania",2,"RO",2008-01-01,"incoming"
"United Kingdom","Sweden",NA,"SE",2008-01-01,"incoming"
"United Kingdom","Slovenia",1,"SI",2008-01-01,"incoming"
"United Kingdom","Slovakia",18,"SK",2008-01-01,"incoming"
"United Kingdom","United Kingdom",0,"UK",2008-01-01,"incoming"
"Austria","Austria",0,"AT",2014-01-01,"outgoing"
"Austria","Belgium",26,"BE",2014-01-01,"outgoing"
"Austria","Bulgaria",NA,"BG",2014-01-01,"outgoing"
"Austria","Switzerland",90,"CH",2014-01-01,"outgoing"
"Austria","Cyprus",NA,"CY",2014-01-01,"outgoing"
"Austria","Czech Republic",NA,"CZ",2014-01-01,"outgoing"
"Austria","Germany (until 1990 former territory of the FRG)",118,"DE",2014-01-01,"outgoing"
"Austria","Denmark",51,"DK",2014-01-01,"outgoing"
"Austria","Estonia",0,"EE",2014-01-01,"outgoing"
"Austria","Greece",29,"EL",2014-01-01,"outgoing"
"Austria","Spain",NA,"ES",2014-01-01,"outgoing"
"Austria","Finland",NA,"FI",2014-01-01,"outgoing"
"Austria","France",17,"FR",2014-01-01,"outgoing"
"Austria","Croatia",0,"HR",2014-01-01,"outgoing"
"Austria","Hungary",11,"HU",2014-01-01,"outgoing"
"Austria","Ireland",0,"IE",2014-01-01,"outgoing"
"Austria","Iceland",NA,"IS",2014-01-01,"outgoing"
"Austria","Italy",NA,"IT",2014-01-01,"outgoing"
"Austria","Liechtenstein",0,"LI",2014-01-01,"outgoing"
"Austria","Lithuania",NA,"LT",2014-01-01,"outgoing"
"Austria","Luxembourg",6,"LU",2014-01-01,"outgoing"
"Austria","Latvia",0,"LV",2014-01-01,"outgoing"
"Austria","Malta",0,"MT",2014-01-01,"outgoing"
"Austria","Netherlands",NA,"NL",2014-01-01,"outgoing"
"Austria","Norway",45,"NO",2014-01-01,"outgoing"
"Austria","Poland",NA,"PL",2014-01-01,"outgoing"
"Austria","Portugal",NA,"PT",2014-01-01,"outgoing"
"Austria","Romania",2,"RO",2014-01-01,"outgoing"
"Austria","Sweden",58,"SE",2014-01-01,"outgoing"
"Austria","Slovenia",0,"SI",2014-01-01,"outgoing"
"Austria","Slovakia",3,"SK",2014-01-01,"outgoing"
"Austria","United Kingdom",18,"UK",2014-01-01,"outgoing"
"Belgium","Austria",15,"AT",2014-01-01,"outgoing"
"Belgium","Belgium",0,"BE",2014-01-01,"outgoing"
"Belgium","Bulgaria",NA,"BG",2014-01-01,"outgoing"
"Belgium","Switzerland",78,"CH",2014-01-01,"outgoing"
"Belgium","Cyprus",NA,"CY",2014-01-01,"outgoing"
"Belgium","Czech Republic",NA,"CZ",2014-01-01,"outgoing"
"Belgium","Germany (until 1990 former territory of the FRG)",469,"DE",2014-01-01,"outgoing"
"Belgium","Denmark",34,"DK",2014-01-01,"outgoing"
"Belgium","Estonia",0,"EE",2014-01-01,"outgoing"
"Belgium","Greece",20,"EL",2014-01-01,"outgoing"
"Belgium","Spain",NA,"ES",2014-01-01,"outgoing"
"Belgium","Finland",NA,"FI",2014-01-01,"outgoing"
"Belgium","France",75,"FR",2014-01-01,"outgoing"
"Belgium","Croatia",0,"HR",2014-01-01,"outgoing"
"Belgium","Hungary",1,"HU",2014-01-01,"outgoing"
"Belgium","Ireland",0,"IE",2014-01-01,"outgoing"
"Belgium","Iceland",NA,"IS",2014-01-01,"outgoing"
"Belgium","Italy",NA,"IT",2014-01-01,"outgoing"
"Belgium","Liechtenstein",0,"LI",2014-01-01,"outgoing"
"Belgium","Lithuania",NA,"LT",2014-01-01,"outgoing"
"Belgium","Luxembourg",29,"LU",2014-01-01,"outgoing"
"Belgium","Latvia",0,"LV",2014-01-01,"outgoing"
"Belgium","Malta",0,"MT",2014-01-01,"outgoing"
"Belgium","Netherlands",NA,"NL",2014-01-01,"outgoing"
"Belgium","Norway",33,"NO",2014-01-01,"outgoing"
"Belgium","Poland",NA,"PL",2014-01-01,"outgoing"
"Belgium","Portugal",NA,"PT",2014-01-01,"outgoing"
"Belgium","Romania",0,"RO",2014-01-01,"outgoing"
"Belgium","Sweden",73,"SE",2014-01-01,"outgoing"
"Belgium","Slovenia",0,"SI",2014-01-01,"outgoing"
"Belgium","Slovakia",0,"SK",2014-01-01,"outgoing"
"Belgium","United Kingdom",32,"UK",2014-01-01,"outgoing"
"Bulgaria","Austria",48,"AT",2014-01-01,"outgoing"
"Bulgaria","Belgium",15,"BE",2014-01-01,"outgoing"
"Bulgaria","Bulgaria",NA,"BG",2014-01-01,"outgoing"
"Bulgaria","Switzerland",16,"CH",2014-01-01,"outgoing"
"Bulgaria","Cyprus",NA,"CY",2014-01-01,"outgoing"
"Bulgaria","Czech Republic",NA,"CZ",2014-01-01,"outgoing"
"Bulgaria","Germany (until 1990 former territory of the FRG)",27,"DE",2014-01-01,"outgoing"
"Bulgaria","Denmark",4,"DK",2014-01-01,"outgoing"
"Bulgaria","Estonia",0,"EE",2014-01-01,"outgoing"
"Bulgaria","Greece",1,"EL",2014-01-01,"outgoing"
"Bulgaria","Spain",NA,"ES",2014-01-01,"outgoing"
"Bulgaria","Finland",NA,"FI",2014-01-01,"outgoing"
"Bulgaria","France",4,"FR",2014-01-01,"outgoing"
"Bulgaria","Croatia",0,"HR",2014-01-01,"outgoing"
"Bulgaria","Hungary",48,"HU",2014-01-01,"outgoing"
"Bulgaria","Ireland",0,"IE",2014-01-01,"outgoing"
"Bulgaria","Iceland",NA,"IS",2014-01-01,"outgoing"
"Bulgaria","Italy",NA,"IT",2014-01-01,"outgoing"
"Bulgaria","Liechtenstein",0,"LI",2014-01-01,"outgoing"
"Bulgaria","Lithuania",NA,"LT",2014-01-01,"outgoing"
"Bulgaria","Luxembourg",0,"LU",2014-01-01,"outgoing"
"Bulgaria","Latvia",0,"LV",2014-01-01,"outgoing"
"Bulgaria","Malta",0,"MT",2014-01-01,"outgoing"
"Bulgaria","Netherlands",NA,"NL",2014-01-01,"outgoing"
"Bulgaria","Norway",8,"NO",2014-01-01,"outgoing"
"Bulgaria","Poland",NA,"PL",2014-01-01,"outgoing"
"Bulgaria","Portugal",NA,"PT",2014-01-01,"outgoing"
"Bulgaria","Romania",0,"RO",2014-01-01,"outgoing"
"Bulgaria","Sweden",9,"SE",2014-01-01,"outgoing"
"Bulgaria","Slovenia",0,"SI",2014-01-01,"outgoing"
"Bulgaria","Slovakia",16,"SK",2014-01-01,"outgoing"
"Bulgaria","United Kingdom",3,"UK",2014-01-01,"outgoing"
"Switzerland","Austria",76,"AT",2014-01-01,"outgoing"
"Switzerland","Belgium",41,"BE",2014-01-01,"outgoing"
"Switzerland","Bulgaria",NA,"BG",2014-01-01,"outgoing"
"Switzerland","Switzerland",0,"CH",2014-01-01,"outgoing"
"Switzerland","Cyprus",NA,"CY",2014-01-01,"outgoing"
"Switzerland","Czech Republic",NA,"CZ",2014-01-01,"outgoing"
"Switzerland","Germany (until 1990 former territory of the FRG)",202,"DE",2014-01-01,"outgoing"
"Switzerland","Denmark",30,"DK",2014-01-01,"outgoing"
"Switzerland","Estonia",0,"EE",2014-01-01,"outgoing"
"Switzerland","Greece",53,"EL",2014-01-01,"outgoing"
"Switzerland","Spain",NA,"ES",2014-01-01,"outgoing"
"Switzerland","Finland",NA,"FI",2014-01-01,"outgoing"
"Switzerland","France",30,"FR",2014-01-01,"outgoing"
"Switzerland","Croatia",0,"HR",2014-01-01,"outgoing"
"Switzerland","Hungary",0,"HU",2014-01-01,"outgoing"
"Switzerland","Ireland",2,"IE",2014-01-01,"outgoing"
"Switzerland","Iceland",NA,"IS",2014-01-01,"outgoing"
"Switzerland","Italy",NA,"IT",2014-01-01,"outgoing"
"Switzerland","Liechtenstein",0,"LI",2014-01-01,"outgoing"
"Switzerland","Lithuania",NA,"LT",2014-01-01,"outgoing"
"Switzerland","Luxembourg",14,"LU",2014-01-01,"outgoing"
"Switzerland","Latvia",0,"LV",2014-01-01,"outgoing"
"Switzerland","Malta",0,"MT",2014-01-01,"outgoing"
"Switzerland","Netherlands",NA,"NL",2014-01-01,"outgoing"
"Switzerland","Norway",66,"NO",2014-01-01,"outgoing"
"Switzerland","Poland",NA,"PL",2014-01-01,"outgoing"
"Switzerland","Portugal",NA,"PT",2014-01-01,"outgoing"
"Switzerland","Romania",0,"RO",2014-01-01,"outgoing"
"Switzerland","Sweden",92,"SE",2014-01-01,"outgoing"
"Switzerland","Slovenia",0,"SI",2014-01-01,"outgoing"
"Switzerland","Slovakia",0,"SK",2014-01-01,"outgoing"
"Switzerland","United Kingdom",11,"UK",2014-01-01,"outgoing"
"Cyprus","Austria",4,"AT",2014-01-01,"outgoing"
"Cyprus","Belgium",0,"BE",2014-01-01,"outgoing"
"Cyprus","Bulgaria",NA,"BG",2014-01-01,"outgoing"
"Cyprus","Switzerland",0,"CH",2014-01-01,"outgoing"
"Cyprus","Cyprus",NA,"CY",2014-01-01,"outgoing"
"Cyprus","Czech Republic",NA,"CZ",2014-01-01,"outgoing"
"Cyprus","Germany (until 1990 former territory of the FRG)",1,"DE",2014-01-01,"outgoing"
"Cyprus","Denmark",3,"DK",2014-01-01,"outgoing"
"Cyprus","Estonia",0,"EE",2014-01-01,"outgoing"
"Cyprus","Greece",0,"EL",2014-01-01,"outgoing"
"Cyprus","Spain",NA,"ES",2014-01-01,"outgoing"
"Cyprus","Finland",NA,"FI",2014-01-01,"outgoing"
"Cyprus","France",1,"FR",2014-01-01,"outgoing"
"Cyprus","Croatia",0,"HR",2014-01-01,"outgoing"
"Cyprus","Hungary",0,"HU",2014-01-01,"outgoing"
"Cyprus","Ireland",0,"IE",2014-01-01,"outgoing"
"Cyprus","Iceland",NA,"IS",2014-01-01,"outgoing"
"Cyprus","Italy",NA,"IT",2014-01-01,"outgoing"
"Cyprus","Liechtenstein",0,"LI",2014-01-01,"outgoing"
"Cyprus","Lithuania",NA,"LT",2014-01-01,"outgoing"
"Cyprus","Luxembourg",0,"LU",2014-01-01,"outgoing"
"Cyprus","Latvia",0,"LV",2014-01-01,"outgoing"
"Cyprus","Malta",0,"MT",2014-01-01,"outgoing"
"Cyprus","Netherlands",NA,"NL",2014-01-01,"outgoing"
"Cyprus","Norway",3,"NO",2014-01-01,"outgoing"
"Cyprus","Poland",NA,"PL",2014-01-01,"outgoing"
"Cyprus","Portugal",NA,"PT",2014-01-01,"outgoing"
"Cyprus","Romania",0,"RO",2014-01-01,"outgoing"
"Cyprus","Sweden",3,"SE",2014-01-01,"outgoing"
"Cyprus","Slovenia",0,"SI",2014-01-01,"outgoing"
"Cyprus","Slovakia",0,"SK",2014-01-01,"outgoing"
"Cyprus","United Kingdom",1,"UK",2014-01-01,"outgoing"
"Czech Republic","Austria",7,"AT",2014-01-01,"outgoing"
"Czech Republic","Belgium",4,"BE",2014-01-01,"outgoing"
"Czech Republic","Bulgaria",NA,"BG",2014-01-01,"outgoing"
"Czech Republic","Switzerland",9,"CH",2014-01-01,"outgoing"
"Czech Republic","Cyprus",NA,"CY",2014-01-01,"outgoing"
"Czech Republic","Czech Republic",NA,"CZ",2014-01-01,"outgoing"
"Czech Republic","Germany (until 1990 former territory of the FRG)",15,"DE",2014-01-01,"outgoing"
"Czech Republic","Denmark",4,"DK",2014-01-01,"outgoing"
"Czech Republic","Estonia",0,"EE",2014-01-01,"outgoing"
"Czech Republic","Greece",0,"EL",2014-01-01,"outgoing"
"Czech Republic","Spain",NA,"ES",2014-01-01,"outgoing"
"Czech Republic","Finland",NA,"FI",2014-01-01,"outgoing"
"Czech Republic","France",1,"FR",2014-01-01,"outgoing"
"Czech Republic","Croatia",0,"HR",2014-01-01,"outgoing"
"Czech Republic","Hungary",0,"HU",2014-01-01,"outgoing"
"Czech Republic","Ireland",0,"IE",2014-01-01,"outgoing"
"Czech Republic","Iceland",NA,"IS",2014-01-01,"outgoing"
"Czech Republic","Italy",NA,"IT",2014-01-01,"outgoing"
"Czech Republic","Liechtenstein",0,"LI",2014-01-01,"outgoing"
"Czech Republic","Lithuania",NA,"LT",2014-01-01,"outgoing"
"Czech Republic","Luxembourg",0,"LU",2014-01-01,"outgoing"
"Czech Republic","Latvia",0,"LV",2014-01-01,"outgoing"
"Czech Republic","Malta",0,"MT",2014-01-01,"outgoing"
"Czech Republic","Netherlands",NA,"NL",2014-01-01,"outgoing"
"Czech Republic","Norway",13,"NO",2014-01-01,"outgoing"
"Czech Republic","Poland",NA,"PL",2014-01-01,"outgoing"
"Czech Republic","Portugal",NA,"PT",2014-01-01,"outgoing"
"Czech Republic","Romania",0,"RO",2014-01-01,"outgoing"
"Czech Republic","Sweden",21,"SE",2014-01-01,"outgoing"
"Czech Republic","Slovenia",0,"SI",2014-01-01,"outgoing"
"Czech Republic","Slovakia",0,"SK",2014-01-01,"outgoing"
"Czech Republic","United Kingdom",1,"UK",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Austria",69,"AT",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Belgium",85,"BE",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Bulgaria",NA,"BG",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Switzerland",235,"CH",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Cyprus",NA,"CY",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Czech Republic",NA,"CZ",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Germany (until 1990 former territory of the FRG)",0,"DE",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Denmark",97,"DK",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Estonia",0,"EE",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Greece",423,"EL",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Spain",NA,"ES",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Finland",NA,"FI",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","France",85,"FR",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Croatia",0,"HR",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Hungary",9,"HU",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Ireland",0,"IE",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Iceland",NA,"IS",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Italy",NA,"IT",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Liechtenstein",0,"LI",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Lithuania",NA,"LT",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Luxembourg",21,"LU",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Latvia",0,"LV",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Malta",0,"MT",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Netherlands",NA,"NL",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Norway",176,"NO",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Poland",NA,"PL",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Portugal",NA,"PT",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Romania",6,"RO",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Sweden",315,"SE",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Slovenia",0,"SI",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","Slovakia",2,"SK",2014-01-01,"outgoing"
"Germany (until 1990 former territory of the FRG)","United Kingdom",17,"UK",2014-01-01,"outgoing"
"Denmark","Austria",6,"AT",2014-01-01,"outgoing"
"Denmark","Belgium",5,"BE",2014-01-01,"outgoing"
"Denmark","Bulgaria",NA,"BG",2014-01-01,"outgoing"
"Denmark","Switzerland",14,"CH",2014-01-01,"outgoing"
"Denmark","Cyprus",NA,"CY",2014-01-01,"outgoing"
"Denmark","Czech Republic",NA,"CZ",2014-01-01,"outgoing"
"Denmark","Germany (until 1990 former territory of the FRG)",51,"DE",2014-01-01,"outgoing"
"Denmark","Denmark",0,"DK",2014-01-01,"outgoing"
"Denmark","Estonia",0,"EE",2014-01-01,"outgoing"
"Denmark","Greece",9,"EL",2014-01-01,"outgoing"
"Denmark","Spain",NA,"ES",2014-01-01,"outgoing"
"Denmark","Finland",NA,"FI",2014-01-01,"outgoing"
"Denmark","France",1,"FR",2014-01-01,"outgoing"
"Denmark","Croatia",0,"HR",2014-01-01,"outgoing"
"Denmark","Hungary",0,"HU",2014-01-01,"outgoing"
"Denmark","Ireland",0,"IE",2014-01-01,"outgoing"
"Denmark","Iceland",NA,"IS",2014-01-01,"outgoing"
"Denmark","Italy",NA,"IT",2014-01-01,"outgoing"
"Denmark","Liechtenstein",0,"LI",2014-01-01,"outgoing"
"Denmark","Lithuania",NA,"LT",2014-01-01,"outgoing"
"Denmark","Luxembourg",4,"LU",2014-01-01,"outgoing"
"Denmark","Latvia",0,"LV",2014-01-01,"outgoing"
"Denmark","Malta",0,"MT",2014-01-01,"outgoing"
"Denmark","Netherlands",NA,"NL",2014-01-01,"outgoing"
"Denmark","Norway",30,"NO",2014-01-01,"outgoing"
"Denmark","Poland",NA,"PL",2014-01-01,"outgoing"
"Denmark","Portugal",NA,"PT",2014-01-01,"outgoing"
"Denmark","Romania",0,"RO",2014-01-01,"outgoing"
"Denmark","Sweden",159,"SE",2014-01-01,"outgoing"
"Denmark","Slovenia",0,"SI",2014-01-01,"outgoing"
"Denmark","Slovakia",0,"SK",2014-01-01,"outgoing"
"Denmark","United Kingdom",1,"UK",2014-01-01,"outgoing"
"Estonia","Austria",0,"AT",2014-01-01,"outgoing"
"Estonia","Belgium",0,"BE",2014-01-01,"outgoing"
"Estonia","Bulgaria",NA,"BG",2014-01-01,"outgoing"
"Estonia","Switzerland",0,"CH",2014-01-01,"outgoing"
"Estonia","Cyprus",NA,"CY",2014-01-01,"outgoing"
"Estonia","Czech Republic",NA,"CZ",2014-01-01,"outgoing"
"Estonia","Germany (until 1990 former territory of the FRG)",2,"DE",2014-01-01,"outgoing"
"Estonia","Denmark",2,"DK",2014-01-01,"outgoing"
"Estonia","Estonia",0,"EE",2014-01-01,"outgoing"
